time,pm10,pm2.5
2017-01-01:01,76.0,50.0
2017-01-01:02,62.0,49.0
2017-01-01:03,82.0,44.0
2017-01-01:04,81.0,48.0
2017-01-01:05,74.0,56.0
2017-01-01:06,68.0,59.0
2017-01-01:07,67.0,57.0
2017-01-01:08,71.0,49.0
2017-01-01:09,77.0,51.0
2017-01-01:10,80.0,52.0
2017-01-01:11,74.0,50.0
2017-01-01:12,77.0,56.0
2017-01-01:13,90.0,81.0
2017-01-01:14,91.0,75.0
2017-01-01:15,103.0,67.0
2017-01-01:16,106.0,64.0
2017-01-01:17,91.0,61.0
2017-01-01:18,95.0,65.0
2017-01-01:19,107.0,64.0
2017-01-01:20,108.0,80.0
2017-01-01:21,98.0,87.0
2017-01-01:22,107.0,85.0
2017-01-01:23,103.0,72.0
2017-01-01:24,102.0,72.0
2017-01-02:01,93.0,71.0
2017-01-02:02,109.0,67.0
2017-01-02:03,109.0,80.0
2017-01-02:04,100.0,81.0
2017-01-02:05,90.0,75.0
2017-01-02:06,109.0,69.0
2017-01-02:07,112.0,67.0
2017-01-02:08,99.0,64.0
2017-01-02:09,91.0,49.0
2017-01-02:10,89.0,70.0
2017-01-02:11,94.0,59.0
2017-01-02:12,88.0,51.0
2017-01-02:13,71.0,53.0
2017-01-02:14,109.0,78.0
2017-01-02:15,137.0,90.0
2017-01-02:16,157.0,113.0
2017-01-02:17,162.0,123.0
2017-01-02:18,185.0,124.0
2017-01-02:19,177.0,117.0
2017-01-02:20,184.0,140.0
2017-01-02:21,194.0,141.0
2017-01-02:22,178.0,127.0
2017-01-02:23,158.0,112.0
2017-01-02:24,178.0,121.0
2017-01-03:01,175.0,135.0
2017-01-03:02,180.0,126.0
2017-01-03:03,165.0,107.0
2017-01-03:04,112.0,79.0
2017-01-03:05,102.0,79.0
2017-01-03:06,125.0,82.0
2017-01-03:07,98.0,70.0
2017-01-03:08,96.0,61.0
2017-01-03:09,128.0,93.0
2017-01-03:10,144.0,109.0
2017-01-03:11,116.0,87.0
